Merchant_id,Transaction date,Average Amount/transaction/day,Transaction_amount,Is declined,Total Number of declines/day,isForeignTransaction,isHighRiskCountry,Daily_chargeback_avg_amt,6_month_avg_chbk_amt,6-month_chbk_freq,isFradulent
5720029371,3/2/2019,672.271008,19495.85923,N,0,N,N,0,0,0,N
5720762549,7/15/2019,567.6955957,1703.086787,N,1,Y,N,0,0,0,N
5721916566,9/10/2019,713.0845649,18540.19869,N,0,N,N,0,0,0,N
5724015482,6/6/2019,431.0686329,6466.029494,N,0,N,N,0,0,0,N
5724872895,7/27/2019,482.5005335,482.5005335,N,0,N,N,0,0,0,N
5729039253,5/28/2019,16.65950174,49.97850522,N,0,N,N,0,0,0,N
5729862332,5/12/2019,190.2483713,3614.719055,N,0,N,N,0,0,0,N
5730517454,2/4/2019,978.5643211,15657.02914,N,0,N,N,0,0,0,N
5730727851,3/29/2019,81.20431704,893.2474874,N,1,Y,N,0,0,0,N
5731774077,9/13/2019,636.2151218,6998.36634,N,0,N,N,0,0,0,N
5731899252,2/13/2019,727.0086514,9451.112468,N,5,N,N,0,0,0,N
5732717531,1/31/2019,473.3522347,5206.874582,N,0,N,N,0,0,0,N
5733917520,1/1/2019,283.4407225,6519.136618,N,0,N,N,0,0,0,N
5734233965,2/10/2019,24.95601486,324.4281932,N,6,N,N,0,0,0,N
5735540490,6/4/2019,850.2489533,19555.72593,N,1,N,N,0,0,0,N
5736026869,1/9/2019,299.2417184,3590.900621,N,0,N,N,0,0,0,N
5738922113,9/4/2019,750.3168353,8253.485188,N,0,N,N,0,0,0,N
5740841284,1/8/2019,45.92105992,1010.263318,N,0,N,N,0,0,0,N
5742388267,10/16/2019,941.0083382,21643.19178,N,0,N,N,0,0,0,N
5747511747,4/20/2019,502.5495754,9548.441933,N,0,N,N,0,0,0,N
5748576246,1/19/2019,722.2857293,18779.42896,N,0,N,N,0,0,0,N
5749828442,10/2/2019,317.9088594,953.7265782,N,1,N,N,0,0,0,N
5751020598,5/8/2019,834.155832,15848.96081,N,0,N,N,0,0,0,N
5751895828,10/10/2019,239.7769938,1918.21595,N,1,N,N,0,0,0,N
5752258333,8/4/2019,328.6023156,1314.409262,N,0,Y,N,0,0,0,N
5755065824,1/10/2019,824.3204168,21432.33084,N,0,N,N,0,0,0,N
5758435336,7/19/2019,732.3022085,3661.511043,N,1,N,N,0,0,0,N
5759732320,7/10/2019,429.5235318,12456.18242,N,4,N,N,0,0,0,N
5760357668,6/18/2019,113.2221436,1924.776441,N,0,N,N,0,0,0,N
5760944008,4/15/2019,840.7247591,19336.66946,N,0,Y,N,0,0,0,N
5761871097,7/19/2019,249.0311392,2241.280253,N,0,Y,N,0,0,0,N
5762596531,10/12/2019,491.8827512,11313.30328,N,0,N,N,0,0,0,N
5763178244,5/1/2019,702.4076784,8428.892141,N,5,Y,N,0,0,0,N
5766630954,9/22/2019,459.0749839,1836.299936,N,0,N,N,0,0,0,N
5766730673,9/21/2019,996.9899556,29909.69867,N,0,N,N,0,0,0,N
5768243949,7/17/2019,274.8996479,5223.09331,N,0,N,N,0,0,0,N
5768572987,3/23/2019,741.4572381,11863.31581,N,0,N,N,0,0,0,N
5769540242,3/17/2019,127.2155079,1017.724063,N,0,N,N,0,0,0,N
5770383534,3/22/2019,38.0402766,874.9263618,N,0,N,N,0,0,0,N
5771359804,4/1/2019,50.83438982,660.8470677,N,4,N,N,0,0,0,N
5772463958,8/4/2019,202.730433,1824.573897,N,0,N,N,0,0,0,N
5773200261,2/17/2019,949.6271332,9496.271332,N,0,N,N,978,317,5,N
5773973963,6/11/2019,537.1359722,13428.39931,N,0,N,N,0,0,0,N
5776315140,3/20/2019,460.9567371,4148.610634,N,0,N,N,0,0,0,N
5776594319,4/9/2019,994.9285126,11939.14215,N,0,N,N,0,0,0,N
5777009852,6/4/2019,280.3454896,3644.491365,N,0,N,N,0,0,0,N
5778547333,9/3/2019,958.8348316,6711.843821,N,0,Y,N,0,0,0,N
5778810523,1/12/2019,10.2870976,92.5838784,N,0,N,N,0,0,0,N
5779197037,2/8/2019,938.9347668,11267.2172,N,0,Y,N,0,0,0,N
5780624782,9/25/2019,843.7823392,843.7823392,N,0,N,N,0,0,0,N
5782931717,9/3/2019,62.11205876,1614.913528,N,0,N,N,0,0,0,N
5783625437,4/13/2019,589.5747668,5895.747668,N,0,N,N,0,0,0,N
5783727173,3/15/2019,61.70778001,925.6167002,N,0,N,N,0,0,0,N
5786109680,10/7/2019,343.0966197,2744.772958,N,0,Y,N,0,0,0,N
5786693205,9/22/2019,164.0620783,4593.738192,N,0,N,N,0,0,0,N
5788247208,2/19/2019,698.636798,16767.28315,N,0,N,N,0,0,0,N
5793335602,6/5/2019,871.7108647,18305.92816,N,0,N,N,0,0,0,N
5794984589,8/9/2019,391.2685558,5477.759781,N,0,N,N,0,0,0,N
5795453812,7/4/2019,7.758253124,38.79126562,N,0,N,N,0,0,0,N
5796240735,7/19/2019,500.3304526,8505.617694,N,5,Y,N,0,0,0,N
5803630501,8/14/2019,47.75391909,191.0156764,N,0,N,N,0,0,0,N
5803961137,1/25/2019,558.8552256,3353.131354,N,0,N,N,0,0,0,N
5804863216,1/4/2019,348.0586419,3480.586419,N,0,N,N,0,0,0,N
5806440222,4/23/2019,757.4775269,4544.865161,N,0,Y,N,0,0,0,N
5807249178,5/1/2019,437.5927204,9627.039849,N,0,N,N,0,0,0,N
5807568851,7/4/2019,82.54574357,165.0914871,N,0,N,N,0,0,0,N
5807575104,3/4/2019,511.9425136,6143.310163,N,0,N,N,0,0,0,N
5809891755,5/18/2019,421.2381536,11373.43015,N,0,N,N,0,0,0,N
5811663867,5/10/2019,630.3569892,8194.64086,N,0,N,N,0,0,0,N
5812014200,2/9/2019,502.9128352,502.9128352,N,0,N,N,0,0,0,N
5814397285,7/28/2019,568.3385671,17050.15701,N,0,N,N,0,0,0,N
5816562201,4/12/2019,822.9564616,14813.21631,N,0,N,N,0,0,0,N
5821474658,3/29/2019,870.5566416,11317.23634,N,0,N,N,0,0,0,N
5822790684,9/30/2019,328.9732777,0,N,0,Y,N,0,0,0,N
5823832940,7/6/2019,767.8942506,21501.03902,N,0,N,N,0,0,0,N
5823881444,1/18/2019,955.1462062,21968.36274,N,0,N,N,0,0,0,N
5824691068,1/22/2019,38.31793956,421.4973352,N,0,Y,N,0,0,0,N
5824965353,4/11/2019,883.4894271,4417.447136,N,0,N,N,0,0,0,N
5826195180,4/28/2019,737.4980146,2949.992058,N,0,N,N,0,0,0,N
5828586171,9/24/2019,627.422978,15685.57445,N,0,Y,N,0,0,0,N
5829834176,5/24/2019,797.1695872,7971.695872,N,0,N,N,0,0,0,N
5830801726,6/23/2019,246.4369025,7393.107075,N,0,N,N,0,0,0,N
5830852068,1/21/2019,292.1589083,4090.224716,N,0,N,N,0,0,0,N
5831652710,1/2/2019,165.0162926,2970.293267,N,0,N,N,0,0,0,N
5832050147,1/19/2019,67.79729971,135.5945994,N,0,N,N,0,0,0,N
5834013736,4/6/2019,410.0530134,3690.477121,N,0,Y,N,0,0,0,N
5834048834,4/28/2019,233.0093329,1398.055997,N,0,N,N,0,0,0,N
5834423629,3/27/2019,324.0192286,9720.576858,N,0,Y,N,0,0,0,N
5834584709,3/31/2019,540.2876139,7564.026595,N,4,N,N,990,870,9,N
5835304551,6/25/2019,189.0971083,1701.873975,N,0,N,N,0,0,0,N
5835968680,7/28/2019,838.7821171,15936.86022,N,0,N,N,0,0,0,N
5837590788,2/28/2019,596.9147366,13729.03894,N,5,N,N,0,0,0,N
5839772621,9/17/2019,481.0361589,481.0361589,N,0,N,N,0,0,0,N
5840898814,1/21/2019,584.8443969,9357.51035,N,0,Y,N,0,0,0,N
5841499701,9/27/2019,113.1765074,3395.295222,N,1,N,N,0,0,0,N
5843243686,9/11/2019,951.9376899,13327.12766,N,0,N,N,0,0,0,N
5843413264,3/11/2019,8.535332698,68.28266158,N,0,N,N,0,0,0,N
5843547400,9/21/2019,361.2943464,2890.354771,N,0,N,N,0,0,0,N
5847844000,6/14/2019,815.6226545,12234.33982,N,6,N,N,0,0,0,N
5848788919,5/20/2019,63.53128808,1524.750914,N,0,N,N,0,0,0,N
5851198740,4/4/2019,632.2648965,13277.56283,N,0,N,N,0,0,0,N
5851311155,9/26/2019,335.6613759,9062.857149,N,0,N,N,0,0,0,N
5852178989,10/9/2019,112.0705386,1008.634847,N,0,N,N,0,0,0,N
5858053228,1/8/2019,802.0414507,6416.331606,N,0,N,N,0,0,0,N
5858730732,3/29/2019,522.6871792,14112.55384,N,0,N,N,0,0,0,N
5859655062,9/28/2019,696.4690413,12536.44274,N,0,N,N,0,0,0,N
5862321338,1/7/2019,284.0262146,7952.734009,N,0,N,N,0,0,0,N
5862466488,1/19/2019,38.57829463,385.7829463,N,6,N,N,0,0,0,N
5862725347,10/20/2019,185.8966072,743.5864288,N,0,N,N,0,0,0,N
5864647309,10/7/2019,190.7838116,5341.946725,N,1,Y,N,0,0,0,N
5865320793,4/19/2019,252.1444222,2521.444222,N,0,N,N,0,0,0,N
5866404731,7/16/2019,322.0050953,8694.137573,N,0,Y,N,0,0,0,N
5868406850,2/8/2019,307.977941,6467.536761,N,0,N,N,0,0,0,N
5871389581,8/21/2019,873.8507539,25341.67186,N,0,N,N,0,0,0,N
5872810440,8/13/2019,165.3446584,3637.582485,N,0,N,N,0,0,0,N
5873798609,6/26/2019,700.1409299,5601.127439,N,0,Y,N,0,0,0,N
5874276320,10/16/2019,603.9016744,603.9016744,N,0,N,N,0,0,0,N
5875998838,8/5/2019,264.5317348,793.5952044,N,0,Y,N,0,0,0,N
5876723793,10/15/2019,837.3455706,20096.29369,N,0,N,N,0,0,0,N
5876945276,1/13/2019,263.9556032,3167.467238,N,0,Y,N,0,0,0,N
5878676386,9/4/2019,436.4014353,4800.415788,N,0,N,N,0,0,0,N
5879260689,6/24/2019,58.18715332,465.4972266,N,0,N,N,0,0,0,N
5879884188,6/14/2019,162.2226155,4704.45585,N,0,N,N,0,0,0,N
5880194250,3/10/2019,569.2906429,17078.71929,N,0,N,N,0,0,0,N
5881400706,2/18/2019,932.4336525,27040.57592,N,0,N,N,0,0,0,N
5882751271,8/3/2019,678.4494561,10176.74184,N,0,N,N,0,0,0,N
5882947485,1/2/2019,209.6078722,3353.725955,N,3,N,N,0,0,0,N
5883463476,6/19/2019,952.6647002,11431.9764,N,0,N,N,0,0,0,N
5883873231,7/4/2019,279.604699,6710.512776,N,0,N,N,0,0,0,N
5885936177,5/19/2019,178.6585626,1786.585626,N,0,Y,N,0,0,0,N
5888143953,6/4/2019,627.6895646,8787.653904,N,0,Y,N,0,0,0,N
5888622318,6/22/2019,867.6411337,9544.052471,N,0,Y,N,0,0,0,N
5890628274,5/12/2019,257.6572172,515.3144344,N,0,N,N,0,0,0,N
5891343522,8/26/2019,115.0419,2185.7961,N,0,Y,N,0,0,0,N
5891670658,7/25/2019,284.9072453,1994.350717,N,0,N,N,0,0,0,N
5894266023,9/11/2019,327.8155022,7539.756551,N,0,N,N,0,0,0,N
5895356028,7/29/2019,518.5164208,518.5164208,N,0,N,N,0,0,0,N
5897070149,3/21/2019,401.3528479,6421.645566,N,6,N,N,0,0,0,N
5897177757,9/6/2019,905.331187,20822.6173,N,0,N,N,0,0,0,N
5898299321,4/28/2019,389.0008474,1945.004237,N,6,N,N,0,0,0,N
5901943967,2/7/2019,934.7738683,4673.869342,N,2,N,N,0,0,0,N
5902728687,2/4/2019,64.31012403,1157.582233,N,0,N,N,857,430,3,N
5905149904,5/29/2019,295.0708672,5016.204742,N,0,Y,N,0,0,0,N
5906536406,3/1/2019,884.2648313,22990.88561,N,1,N,N,0,0,0,N
5906911279,4/12/2019,352.5356844,1762.678422,N,0,N,N,0,0,0,N
5907485507,5/30/2019,26.43904462,317.2685354,N,0,N,N,0,0,0,N
5908634612,3/4/2019,919.7619086,4598.809543,N,6,N,N,0,0,0,N
5908810613,5/10/2019,203.8653551,5504.364588,N,2,N,N,0,0,0,N
5911752738,5/25/2019,455.9176044,9574.269692,N,0,N,N,0,0,0,N
5912216509,8/21/2019,441.8568378,10604.56411,N,0,Y,N,0,0,0,N
5914156557,1/29/2019,68.58988014,1989.106524,N,0,Y,N,0,0,0,N
5914216110,3/24/2019,479.5747504,11030.21926,N,0,N,N,0,0,0,N
5914532437,9/24/2019,191.6656695,3066.650712,N,0,N,N,0,0,0,N
5915155740,9/23/2019,199.4412882,4387.70834,N,3,N,N,0,0,0,N
5916389506,4/16/2019,76.06204286,380.3102143,N,0,N,N,0,0,0,N
5916462985,7/10/2019,528.7603986,13747.77036,N,0,N,N,0,0,0,N
5916846481,1/21/2019,430.1120321,2150.560161,N,0,N,N,0,0,0,N
5918561849,7/4/2019,494.4066902,9393.727114,N,0,N,N,0,0,0,N
5920395279,1/8/2019,387.2406781,2323.444069,N,0,N,N,0,0,0,N
5921170787,2/4/2019,909.9951914,4549.975957,N,0,Y,N,0,0,0,N
5924516708,8/26/2019,940.367187,20688.07811,N,0,N,N,0,0,0,N
5924575028,2/2/2019,531.585269,3721.096883,N,0,N,N,0,0,0,N
5924881569,6/16/2019,749.3877784,3746.938892,N,0,Y,N,0,0,0,N
5927173289,9/1/2019,92.05381255,1104.645751,N,0,N,N,0,0,0,N
5929523112,10/4/2019,592.5324992,17183.44248,N,0,N,N,0,0,0,N
5929709161,1/31/2019,422.4603638,6759.365821,N,0,N,N,0,0,0,N
5929787677,3/20/2019,823.5050933,4117.525467,N,0,N,N,0,0,0,N
5930924638,3/10/2019,758.3940605,6067.152484,N,0,Y,N,0,0,0,N
5931006675,9/9/2019,531.894202,11701.67244,N,0,N,N,0,0,0,N
5933276103,8/6/2019,558.9086915,8942.539064,N,0,N,N,0,0,0,N
5934336477,3/23/2019,758.8877891,18213.30694,N,3,N,N,585,532,9,N
5934758164,5/15/2019,579.1963571,8108.748999,N,0,N,N,0,0,0,N
5937002801,8/6/2019,431.1312199,12933.9366,N,0,Y,N,0,0,0,N
5937154186,9/14/2019,431.368519,0,N,0,N,N,0,0,0,N
5937210483,4/20/2019,917.5927545,7340.742036,N,0,Y,N,0,0,0,N
5937496433,7/21/2019,402.6196637,402.6196637,N,0,N,N,0,0,0,N
5938614350,1/7/2019,358.5397442,5019.556419,N,0,N,N,0,0,0,N
5939151925,10/13/2019,260.1594928,5723.508842,N,0,N,N,0,0,0,N
5942636468,9/21/2019,224.0124751,4480.249502,N,3,Y,N,0,0,0,N
5942882031,6/4/2019,4.356148418,74.05452311,N,4,N,N,0,0,0,N
5943425327,5/15/2019,833.6263879,6669.011103,N,0,N,N,0,0,0,N
5945688972,2/12/2019,199.0600513,5971.801539,N,0,N,N,0,0,0,N
5948276632,5/10/2019,495.4434824,11890.64358,N,0,Y,N,0,0,0,N
5948802700,1/1/2019,412.3565517,824.7131034,N,0,N,N,0,0,0,N
5949351338,1/28/2019,705.5256721,3527.628361,N,0,N,N,0,0,0,N
5949619250,6/30/2019,370.9786167,1483.914467,N,0,N,N,0,0,0,N
5950044519,4/14/2019,190.2148683,3423.867629,N,0,Y,N,0,0,0,N
5950698585,10/9/2019,901.5686162,18932.94094,N,0,N,N,0,0,0,N
5950758671,9/15/2019,774.4893897,13166.31962,N,0,Y,N,0,0,0,N
5952354946,6/22/2019,825.8796778,17343.47323,N,0,N,N,0,0,0,N
5953281341,8/23/2019,300.6612525,3307.273778,N,0,N,N,0,0,0,N
5953880987,1/16/2019,934.6828083,1869.365617,N,0,N,N,0,0,0,N
5953890481,9/30/2019,956.7858535,20092.50292,N,0,N,N,0,0,0,N
5954046281,5/16/2019,851.6197176,5961.338023,N,0,N,N,0,0,0,N
5954461686,3/4/2019,459.0788916,1377.236675,N,0,N,N,0,0,0,N
5957712718,3/11/2019,786.5492573,2359.647772,N,0,N,N,0,0,0,N
5959048901,2/21/2019,920.7459531,24860.14073,N,0,N,N,0,0,0,N
5959669831,6/1/2019,177.2136591,3189.845864,N,1,N,N,0,0,0,N
5959967607,1/24/2019,407.1509492,5292.96234,N,0,N,N,0,0,0,N
5965686096,1/14/2019,258.8284607,1035.313843,N,0,Y,N,0,0,0,N
5965782183,6/13/2019,726.5779279,10172.09099,N,0,N,N,0,0,0,N
5966493316,5/7/2019,155.6496242,311.2992484,N,0,N,N,0,0,0,N
5968013640,3/14/2019,210.497371,5683.429017,N,1,N,N,0,0,0,N
5968380453,2/4/2019,817.8080635,7360.272572,N,0,N,N,0,0,0,N
5970248633,9/28/2019,662.0194461,15888.46671,N,0,N,N,0,0,0,N
5971011586,8/2/2019,322.0162755,6762.341786,N,4,N,N,0,0,0,N
5971482398,10/9/2019,475.9745719,12851.31344,N,0,N,N,0,0,0,N
5974590623,2/7/2019,168.5196943,1179.63786,N,0,N,N,0,0,0,N
5975391632,9/12/2019,962.0606281,18279.15193,N,0,N,N,0,0,0,N
5975883303,6/4/2019,401.9180535,4823.016642,N,0,N,N,0,0,0,N
5977466395,4/17/2019,282.96976,6508.30448,N,0,Y,N,0,0,0,N
5979395968,5/17/2019,509.8118914,6627.554588,N,5,N,N,0,0,0,N
5979407653,5/19/2019,657.3948509,3286.974255,N,0,N,N,0,0,0,N
5979587084,4/22/2019,933.4753589,13068.65502,N,0,N,N,0,0,0,N
5980604985,1/28/2019,198.3147013,3371.349922,N,0,N,N,0,0,0,N
5984811427,3/25/2019,77.025696,2310.77088,N,0,N,N,0,0,0,N
5985343454,5/7/2019,10.21136469,245.0727526,N,0,N,N,0,0,0,N
5989567890,9/12/2019,438.2273135,7449.86433,N,0,N,N,0,0,0,N
5990555697,2/15/2019,439.545309,4834.998399,N,0,N,N,0,0,0,N
5992929438,3/3/2019,40.35364972,282.475548,N,0,N,N,0,0,0,N
5994418857,6/28/2019,389.4738641,5452.634097,N,6,N,N,0,0,0,N
5995948038,4/5/2019,877.066705,14033.06728,N,0,N,N,0,0,0,N
5996371504,2/13/2019,300.9439545,902.8318635,N,0,N,N,0,0,0,N
6000263533,5/22/2019,241.404205,3138.254665,N,0,Y,N,0,0,0,N
6001431409,2/24/2019,167.0897614,2172.166898,N,0,N,N,0,0,0,N
6001561628,7/29/2019,324.3670035,6811.707074,N,0,N,N,0,0,0,N
6001893064,1/29/2019,985.2185067,25615.68117,N,0,N,N,0,0,0,N
6002256595,5/11/2019,191.7893642,383.5787284,N,0,N,N,0,0,0,N
6004190840,3/5/2019,887.9850255,4439.925128,N,2,Y,N,0,0,0,N
6004980802,8/1/2019,619.0701677,14857.68402,N,0,N,N,0,0,0,N
6006271775,10/5/2019,298.3661311,6265.688753,N,0,N,N,0,0,0,N
6008009818,8/29/2019,81.66936667,163.3387333,N,0,N,N,0,0,0,N
6008028300,4/28/2019,533.9241213,4271.39297,N,0,N,N,0,0,0,N
6011629768,1/13/2019,109.0725565,3054.031582,N,0,N,N,0,0,0,N
6013944673,4/6/2019,731.4175127,7314.175127,N,0,N,N,0,0,0,N
6014691658,9/2/2019,29.37352191,616.8439601,N,0,N,N,0,0,0,N
6016246771,3/15/2019,720.2686339,16566.17858,N,0,N,N,0,0,0,N
6016473892,5/15/2019,715.9887783,21479.66335,N,0,N,N,0,0,0,N
6016992340,4/26/2019,384.9386397,8468.650073,N,0,N,N,0,0,0,N
6019144074,7/30/2019,768.2706595,16901.95451,N,0,N,N,0,0,0,N
6021072119,8/6/2019,460.7182868,4146.464581,N,0,N,N,0,0,0,N
6023647375,5/17/2019,647.6847818,6476.847818,N,0,N,N,0,0,0,N
6026230238,10/18/2019,605.4524663,1816.357399,N,0,N,N,0,0,0,N
6027643776,7/10/2019,477.0129775,4293.116798,N,0,N,N,0,0,0,N
6027678344,9/19/2019,33.4016537,868.4429962,N,0,N,N,0,0,0,N
6029065418,5/28/2019,911.3271397,12758.57996,N,0,N,N,0,0,0,N
6030421013,8/23/2019,404.8256285,404.8256285,N,0,N,N,0,0,0,N
6030628457,3/16/2019,452.8647769,9510.160315,N,0,N,N,0,0,0,N
6031581505,4/10/2019,387.9325115,9310.380276,N,0,N,N,0,0,0,N
6034686275,1/4/2019,762.1851747,18292.44419,N,0,N,N,0,0,0,N
6035934812,4/11/2019,24.40863357,561.3985721,N,0,N,N,0,0,0,N
6038651250,5/10/2019,126.6019616,2785.243155,N,0,N,N,0,0,0,N
6038761323,2/6/2019,8.91508137,35.66032548,N,0,N,N,0,0,0,N
6038804064,8/7/2019,510.3990384,12759.97596,N,0,N,N,0,0,0,N
6039950972,4/17/2019,582.4317112,13978.36107,N,0,N,N,0,0,0,N
6040399931,2/28/2019,819.9480623,6559.584498,N,3,N,N,0,0,0,N
6041707431,8/22/2019,508.1450745,9146.611341,N,0,Y,N,0,0,0,N
6042042428,4/29/2019,450.3109964,2701.865978,N,0,N,N,0,0,0,N
6042211738,2/4/2019,963.3598908,0,N,0,N,N,0,0,0,N
6042956483,4/26/2019,570.340382,14258.50955,N,0,Y,N,0,0,0,N
6043248647,8/22/2019,134.1767471,939.2372297,N,4,N,N,0,0,0,N
6043277279,5/2/2019,690.7039436,17267.59859,N,2,Y,N,0,0,0,N
6045334233,4/2/2019,760.5655424,10647.91759,N,0,N,N,0,0,0,N
6047061304,8/4/2019,314.5137924,7233.817225,N,0,N,N,0,0,0,N
6047857497,4/3/2019,401.2778934,802.5557868,N,0,N,N,0,0,0,N
6049527934,9/4/2019,246.9621732,6421.016503,N,0,N,N,0,0,0,N
6050263501,10/15/2019,483.8859859,12097.14965,N,0,N,N,0,0,0,N
6050927380,9/20/2019,748.5633725,19462.64769,N,0,N,N,0,0,0,N
6052112167,6/2/2019,878.3966006,14932.74221,N,0,N,N,0,0,0,N
6052607459,9/22/2019,334.221843,1002.665529,N,0,Y,N,0,0,0,N
6052896581,1/28/2019,309.8809991,929.6429973,N,0,N,N,0,0,0,N
6052933282,3/14/2019,526.9477039,11592.84949,N,0,Y,N,0,0,0,N
6053768624,10/10/2019,435.805547,1307.416641,N,0,N,N,0,0,0,N
6056810153,4/22/2019,245.006526,3675.09789,N,0,N,N,0,0,0,N
6057376867,10/14/2019,417.3180059,5425.134077,N,0,N,N,0,0,0,N
6057587110,5/15/2019,639.8214338,0,N,0,Y,N,0,0,0,N
6058359030,7/8/2019,797.5308518,16748.14789,N,0,N,N,0,0,0,N
6058708290,5/28/2019,325.8761624,1955.256974,N,0,N,N,0,0,0,N
6060013953,6/20/2019,48.01592859,1008.3345,N,0,N,N,0,0,0,N
6063299497,6/13/2019,317.4425735,2539.540588,N,3,Y,N,0,0,0,N
6064177379,5/15/2019,171.041443,4789.160404,N,0,Y,N,0,0,0,N
6064426848,7/15/2019,740.3379784,8884.055741,N,0,N,N,0,0,0,N
6065822477,1/2/2019,876.3933141,8763.933141,N,0,N,N,0,0,0,N
6067968052,6/26/2019,745.1226468,16392.69823,N,0,N,N,0,0,0,N
6069015273,5/29/2019,187.5274502,0,N,0,N,N,0,0,0,N
6070409962,3/22/2019,590.9439685,12409.82334,N,0,N,N,0,0,0,N
6071656871,8/11/2019,884.3623409,11496.71043,N,0,N,N,0,0,0,N
6073311055,8/28/2019,188.8539915,1888.539915,N,0,N,N,0,0,0,N
6074734722,2/26/2019,540.2905216,3782.033651,N,0,N,N,0,0,0,N
6075318206,4/25/2019,64.06943858,320.3471929,N,0,N,N,0,0,0,N
6075624889,2/20/2019,855.9711784,10271.65414,N,0,N,N,0,0,0,N
6075703320,3/28/2019,547.8626486,2191.450594,N,0,N,N,0,0,0,N
6076013907,7/27/2019,979.7549985,10777.30498,N,0,N,N,0,0,0,N
6078751342,6/1/2019,218.4565873,2839.935635,N,0,N,N,0,0,0,N
6078844231,4/10/2019,983.3110218,9833.110218,N,0,N,N,0,0,0,N
6078886360,9/29/2019,367.8417769,9563.886199,N,0,N,N,0,0,0,N
6079666770,1/7/2019,179.0682214,2686.023321,N,0,N,N,0,0,0,N
6080489400,5/22/2019,310.1722535,4342.411549,N,0,N,N,0,0,0,N
6081221536,9/18/2019,364.0570276,3640.570276,N,0,Y,N,0,0,0,N
6084179904,8/2/2019,152.807705,3056.1541,N,0,N,N,0,0,0,N
6084304616,8/7/2019,566.9738558,7370.660125,N,0,N,N,0,0,0,N
6086776330,2/20/2019,84.29339146,337.1735658,N,0,N,N,0,0,0,N
6087325399,9/1/2019,293.6910344,0,N,0,N,N,0,0,0,N
6089681489,4/23/2019,232.4384564,4648.769128,N,1,N,N,0,0,0,N
6093797384,6/13/2019,152.5607714,3051.215428,N,4,Y,N,0,0,0,N
6098642992,9/8/2019,395.8771081,11084.55903,N,3,N,N,0,0,0,N
6099945108,9/9/2019,628.3448223,16336.96538,N,5,Y,N,0,0,0,N
6101978178,7/6/2019,543.9168868,13597.92217,N,0,N,N,0,0,0,N
6102242500,10/16/2019,210.2635499,1471.844849,N,0,N,N,0,0,0,N
6102845005,9/2/2019,376.2691542,5644.037313,N,0,N,N,993,896,2,N
6103779219,3/11/2019,347.1303665,3471.303665,N,0,N,N,0,0,0,N
6103851846,6/6/2019,730.0435023,21171.26157,N,0,Y,N,0,0,0,N
6104264269,1/21/2019,756.8345155,22705.03547,N,0,N,N,0,0,0,N
6104662351,5/29/2019,711.9217615,1423.843523,N,0,N,N,0,0,0,N
6104824042,5/31/2019,919.3019698,20224.64334,N,4,N,N,0,0,0,N
6104877090,5/16/2019,309.5230613,7738.076533,N,0,N,N,0,0,0,N
6106783774,1/4/2019,660.4656032,5944.190429,N,0,N,N,0,0,0,N
6106869750,8/20/2019,855.9052671,16262.20007,N,0,N,N,0,0,0,N
6108970413,2/4/2019,552.2423324,9388.119651,N,0,N,N,0,0,0,N
6109923771,7/8/2019,470.6560213,5177.216234,N,0,N,N,0,0,0,N
6112599503,1/23/2019,774.9352571,6974.417314,N,0,N,N,0,0,0,N
6113460690,6/19/2019,958.3417878,21083.51933,N,5,N,N,0,0,0,N
6114099716,5/14/2019,145.0681406,1450.681406,N,0,Y,N,0,0,0,N
6114470999,2/5/2019,872.8715956,16584.56032,N,5,N,N,0,0,0,N
6116081811,6/10/2019,161.1276549,483.3829647,N,0,N,N,0,0,0,N
6116232277,2/2/2019,286.3703901,6586.518972,N,0,N,N,0,0,0,N
6120239199,8/16/2019,359.4183289,8266.621565,N,0,Y,N,0,0,0,N
6120580636,8/8/2019,745.6065564,17894.55735,N,0,N,N,0,0,0,N
6124002087,8/22/2019,969.8049833,25214.92957,N,0,N,N,0,0,0,N
6127359634,9/22/2019,520.0143425,10920.30119,N,0,Y,N,0,0,0,N
6129665683,8/27/2019,519.0624005,2595.312003,N,4,N,N,0,0,0,N
6131336784,7/2/2019,749.3928653,17236.0359,N,0,N,N,0,0,0,N
6131400863,4/12/2019,33.07029467,529.1247147,N,0,Y,N,0,0,0,N
6133607000,1/1/2019,716.6125435,20781.76376,N,0,N,N,0,0,0,N
6137093344,3/6/2019,611.4435902,5502.992312,N,0,N,N,0,0,0,N
6137597224,6/18/2019,995.864063,23900.73751,N,0,N,N,0,0,0,N
6138117147,9/19/2019,268.330672,7781.589488,N,6,N,N,0,0,0,N
6139126408,4/9/2019,986.6820773,24667.05193,N,0,N,N,0,0,0,N
6139438529,6/7/2019,933.6851354,6535.795948,N,5,N,N,0,0,0,N
6142181269,7/20/2019,429.0653906,9010.373203,N,0,Y,N,0,0,0,N
6143270526,7/3/2019,483.8797124,11129.23339,N,0,N,N,0,0,0,N
6144738025,3/27/2019,149.4235689,2091.929965,N,0,Y,N,0,0,0,N
6144791734,3/15/2019,985.9119414,12816.85524,N,0,N,N,0,0,0,N
6145796047,4/13/2019,134.6739194,2828.152307,N,1,N,N,0,0,0,N
6146195799,7/23/2019,188.0212978,4136.468552,N,0,N,N,0,0,0,N
6146282084,6/7/2019,547.113415,4376.90732,N,0,Y,N,0,0,0,N
